ac08_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-02-016,3.12,1727.0,7845.0,6740.0,2429.0,2345.0,84.0,6590.0,2810.0,567.0,1.0,1949.8,,,249.0,19.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,627900.0,0.0,0.0,0.0,4412.0,65.0,1206.0,330.0,3.0,4.2,3.5,7.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,545.0,838.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,185.0,6.0,7.0,6.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1873600.0,1330900.0,,0.0,0.0,1.0,1.0,0.0
2008-02-015,1.15,878.0,3859.0,3177.0,1306.0,1301.0,5.0,3197.0,2457.0,806.0,0.0,,,,257.0,25.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,1167.0,25.0,655.0,220.0,0.0,3.5,0.5,4.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,1104900.0,1104900.0,,0.0,0.0,1.0,1.0,0.0
2008-02-031,4.25,1135.0,3939.0,3263.0,1529.0,1500.0,29.0,2984.0,1989.0,1125.0,16.0,2286.9,,,214.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,1149.0,33.0,470.0,103.0,3.0,2.5,2.0,4.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,61.0,6.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,491800.0,491800.0,,0.0,0.0,1.0,1.0,0.0
2008-02-013,3.03,1063.0,4796.0,4130.0,1217.0,1205.0,12.0,4260.0,3535.0,1266.0,28.0,,,,196.0,26.0,0.0,37.0,3.0,3.0,0.0,0.0,0.0,136290.0,0.0,0.0,0.0,1443.0,23.0,335.0,37.0,0.0,4.5,0.65,5.15,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,121.0,190.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,18.0,5.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,301500.0,301500.0,,0.0,0.0,1.0,1.0,0.0
2008-02-047,3.1,766.0,3113.0,2495.0,1455.0,1307.0,148.0,2253.0,1724.0,833.0,7.0,854.4,,,122.0,32.0,0.0,96.0,3.0,3.0,0.0,0.0,0.0,471500.0,0.0,0.0,0.0,700.0,36.0,300.0,100.0,0.0,8.0,1.0,9.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,5.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,411700.0,411700.0,,0.0,0.0,1.0,1.0,0.0
2008-02-051,1.94,1596.0,6265.0,5228.0,2157.0,2150.0,7.0,5291.0,2461.0,981.0,4.0,1012.3,,,132.0,84.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,855000.0,0.0,0.0,0.0,1675.0,35.0,637.0,200.0,4.0,9.0,1.25,10.25,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,308.0,400.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,2.0,1120000.0,1120000.0,,0.0,0.0,1.0,1.0,0.0
2008-02-053,6.18,5431.0,18854.0,16573.0,8186.0,7956.0,230.0,13565.0,1705.0,3928.0,98.0,1230.8,,,48.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,17715550.0,0.0,0.0,0.0,7064.0,155.0,1560.0,720.0,0.0,26.0,13.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1500.0,800.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,13.0,9.0,7.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,2.0,0.0,1.0,2.0,11.0,1.0,1.0,5985100.0,5985100.0,,0.0,0.0,1.0,1.0,0.0
2008-02-056,8.78,4665.0,19031.0,15484.0,5812.0,5770.0,42.0,16066.0,2784.0,4850.0,72.0,1176.0,,,137.0,0.0,0.0,58.0,3.0,0.0,0.0,0.0,1491355.0,330000.0,0.0,0.0,0.0,5037.0,56.0,1184.0,1054.0,0.0,37.31,15.28,52.59,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1908.0,3933.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,216.0,15.0,4.0,5.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,4647500.0,4647500.0,,0.0,0.0,1.0,1.0,0.0
2008-02-067,1.07,906.0,2831.0,2297.0,1707.0,1466.0,241.0,1659.0,1132.0,703.0,15.0,610.6,,,129.0,129.0,0.0,129.0,3.0,0.0,0.0,0.0,0.0,247500.0,0.0,0.0,0.0,912.0,22.0,313.0,55.0,1.0,3.4,3.0,6.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,154.0,200.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,250300.0,250300.0,,0.0,0.0,1.0,1.0,0.0
2008-03-028,5.0,2496.0,11425.0,8197.0,3779.0,3776.0,3.0,9943.0,2633.0,1872.0,0.0,595.0,38.3,2.2,197.0,24.0,0.0,0.0,3.0,0.0,0.0,3.0,2800000.0,0.0,0.0,0.0,0.0,4800.0,124.0,1166.0,1818.0,11.0,,,9.9,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,4.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,21.0,0.0,2.0,4333000.0,4647000.0,,0.0,0.0,1.0,1.0,0.0
2008-03-040,16.0,3225.0,15448.0,11640.0,5356.0,5336.0,20.0,12995.0,2435.0,3864.0,0.0,1054.0,38.0,2.2,173.0,41.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,3146.0,103.0,1397.0,520.0,47.0,,,15.45,41.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2500.0,500.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,55.0,8.0,2.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,3317000.0,3266000.0,,0.0,0.0,1.0,1.0,0.0
2008-03-055,11.5,4180.0,25843.0,19104.0,8649.0,8647.0,2.0,22169.0,2564.0,4326.0,0.0,548.7,42.4,3.4,43.0,39.0,3.0,0.0,0.0,0.0,3.0,3.0,910000.0,0.0,0.0,0.0,0.0,6305.0,366.0,2019.0,801.0,130.0,,,31.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,2000.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,7.0,6.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,10.0,1.0,0.0,7495000.0,7146000.0,,0.0,0.0,1.0,1.0,0.0
2008-03-071,23.96,1388.0,7149.0,4033.0,2570.0,2563.0,7.0,6002.0,2342.0,2875.0,0.0,361.9,40.2,4.4,,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,1319.0,119.0,107.0,0.0,0.0,,,5.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,,,,0.0,0.0,1.0,1.0,0.0
2008-03-022,10.0,1510.0,10022.0,5945.0,4707.0,4707.0,0.0,7251.0,1540.0,3149.0,0.0,562.7,40.2,4.4,250.0,250.0,20.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,725.0,61.0,420.0,0.0,16.0,,,2.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,125.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,,,,0.0,0.0,1.0,1.0,0.0
2008-03-053,16.68,18525.0,66482.0,58488.0,25633.0,25629.0,4.0,52824.0,2061.0,6738.0,0.0,894.0,42.4,3.4,8.0,33.0,6.0,8.0,3.0,0.0,0.0,3.0,2000000.0,0.0,0.0,0.0,0.0,18202.0,574.0,1591.0,3328.0,1.0,,,373.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,145.0,10.0,7.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,57.0,11386000.0,12879000.0,,0.0,0.0,1.0,1.0,0.0
2008-05-002,5.0,739.0,2636.0,1919.0,1156.0,1123.0,33.0,2058.0,1833.0,457.0,8.0,1214.4,25.1,10.3,687.0,86.0,,109.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,5.0,115.0,75.0,5.0,12.0,0.0,12.0,86.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1113800.0,983600.0,,0.0,0.0,1.0,1.0,0.0
2008-05-040,6.09,1461.0,6162.0,5520.0,2755.0,2744.0,11.0,4351.0,1586.0,860.0,19.0,1968.1,19.8,8.7,440.0,84.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,0.0,6.0,100.0,0.0,,,5.23,84.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,220.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,3857200.0,3688200.0,,0.0,0.0,1.0,1.0,0.0
2008-05-050,21.75,3397.0,14690.0,12687.0,7542.0,6542.0,1000.0,9332.0,1426.0,2610.0,15.0,1294.5,18.0,7.6,468.0,50.0,0.0,135.0,3.0,0.0,0.0,0.0,736364.0,0.0,0.0,0.0,0.0,1433.0,7.0,175.0,491.0,0.0,,,18.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,128.0,122.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,172.0,8.0,5.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,6986300.0,7521800.0,,0.0,0.0,1.0,1.0,0.0
2008-05-069,8.4,1830.0,9070.0,6112.0,3137.0,3129.0,8.0,8108.0,2591.0,883.0,83.0,1294.5,18.0,7.6,301.0,136.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,44.0,287.0,226.0,0.0,8.0,5.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,190.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,6.0,4.0,0.0,4.0,2.0,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,3839800.0,3517000.0,,0.0,0.0,1.0,1.0,0.0
2008-06-003,5.18,2220.0,11589.0,8946.0,3574.0,3565.0,9.0,10258.0,2877.0,3743.0,0.0,1139.7,,,59.0,39.0,0.0,39.0,3.0,0.0,0.0,3.0,150000.0,0.0,0.0,0.0,0.0,2416.0,70.0,953.0,291.0,3.0,1.2,3.0,4.2,39.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,350.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,2.0,5.0,1657000.0,1553700.0,,0.0,0.0,1.0,1.0,0.0
2008-06-015,8.5,3323.0,17001.0,9716.0,6247.0,5789.0,458.0,14842.0,2564.0,4204.0,0.0,,,,105.0,29.0,3.0,29.0,3.0,0.0,0.0,3.0,250000.0,0.0,0.0,0.0,0.0,2551.0,124.0,1565.0,11.0,6.0,20.5,7.5,28.0,26.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,100.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,4.0,14.0,1662400.0,1540200.0,,0.0,0.0,1.0,1.0,0.0
2008-06-016,6.5,2057.0,10418.0,5490.0,3432.0,3429.0,3.0,9440.0,2753.0,2627.0,0.0,,,,147.0,23.0,23.0,0.0,3.0,0.0,0.0,3.0,45500.0,0.0,0.0,0.0,0.0,1431.0,55.0,425.0,125.0,99.0,15.0,4.0,19.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,550.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,30.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,906500.0,617600.0,,0.0,0.0,1.0,1.0,0.0
2008-06-023,3.95,2555.0,13463.0,7759.0,4431.0,4414.0,17.0,12318.0,2791.0,3213.0,0.0,,,,167.0,45.0,0.0,14.0,3.0,0.0,0.0,3.0,27592551.0,0.0,0.0,0.0,0.0,2450.0,104.0,1030.0,248.0,0.0,7.5,2.5,10.0,40.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,350.0,100.0,550.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,1506600.0,1310900.0,,0.0,0.0,1.0,1.0,0.0
2008-06-022,2.0,3187.0,17128.0,11519.0,5809.0,5653.0,156.0,15338.0,2713.0,3943.0,0.0,,,,146.0,17.0,17.0,0.0,3.0,0.0,0.0,3.0,227500.0,0.0,0.0,0.0,0.0,2836.0,101.0,939.0,290.0,0.0,5.8,8.0,13.8,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2017.0,1487.0,209.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,1.0,2596900.0,2179800.0,,0.0,0.0,1.0,1.0,0.0
2008-06-027,2.54,2882.0,14825.0,10682.0,4859.0,4841.0,18.0,13525.0,2794.0,2441.0,0.0,,,,181.0,19.0,19.0,0.0,3.0,0.0,0.0,3.0,75000.0,20000.0,0.0,0.0,0.0,8589.0,417.0,1336.0,18.0,0.0,12.3,2.1,14.4,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2224.0,620.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30.0,5.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,1.0,2548500.0,2219100.0,,0.0,0.0,1.0,1.0,0.0
2008-06-028,9.06,3550.0,17290.0,12487.0,5640.0,5589.0,51.0,15312.0,2740.0,2641.0,0.0,,,,207.0,16.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,227500.0,0.0,0.0,0.0,7440.0,256.0,967.0,446.0,0.0,11.0,2.5,13.5,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,350.0,1140.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,12.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,2352800.0,2180500.0,,0.0,0.0,1.0,1.0,0.0
2008-06-030,1.63,2143.0,10640.0,7055.0,3452.0,3444.0,8.0,9699.0,2816.0,3241.0,0.0,,,,227.0,19.0,19.0,19.0,3.0,0.0,0.0,3.0,23780133.0,651168.0,0.0,0.0,0.0,2471.0,67.0,645.0,127.0,0.0,9.5,2.7,12.2,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,174.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,824600.0,657500.0,,0.0,0.0,1.0,1.0,0.0
2008-06-038,6.0,5094.0,31288.0,19839.0,11001.0,10623.0,378.0,27532.0,2592.0,5382.0,0.0,362.7,,,168.0,37.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1601600.0,0.0,0.0,0.0,5329.0,319.0,1954.0,904.0,0.0,31.3,5.0,36.3,37.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,831.0,2510.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,115.0,18.0,10.0,8.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,2.0,2.0,6029500.0,5284400.0,,0.0,0.0,1.0,1.0,0.0
2008-06-037,0.57,1462.0,8413.0,4490.0,2666.0,2666.0,0.0,7550.0,2832.0,1376.0,0.0,,,,186.0,19.0,18.0,0.0,3.0,0.0,3.0,0.0,5000.0,0.0,0.0,0.0,2730000.0,1641.0,47.0,625.0,213.0,3.0,8.0,3.0,11.0,19.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,200.0,0.0,150.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,208.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,1274500.0,1767800.0,,0.0,0.0,1.0,1.0,0.0
2008-06-034,1.22,1600.0,9265.0,5872.0,3211.0,3194.0,17.0,8213.0,2571.0,2310.0,0.0,,,,206.0,25.0,25.0,0.0,3.0,0.0,0.0,3.0,227000.0,22500000.0,0.0,0.0,0.0,1425.0,51.0,579.0,232.0,0.0,17.5,4.0,21.5,25.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,900.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1161100.0,1150700.0,,0.0,0.0,1.0,1.0,0.0
2008-06-035,6.48,2805.0,16304.0,10701.0,5317.0,5257.0,60.0,14739.0,2804.0,2633.0,0.0,391.4,,,181.0,36.0,0.0,0.0,3.0,0.0,0.0,3.0,227500.0,0.0,0.0,0.0,0.0,3600.0,160.0,1330.0,373.0,0.0,6.0,8.0,14.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,542.0,1426.0,575.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,36.0,8.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,11.0,2441200.0,2102300.0,,0.0,0.0,1.0,1.0,0.0
2008-06-041,4.0,2515.0,14322.0,8379.0,4782.0,4748.0,34.0,12862.0,2709.0,3394.0,0.0,,,,188.0,73.0,0.0,30.0,3.0,0.0,0.0,3.0,0.0,200000.0,0.0,50000.0,0.0,2560.0,125.0,1100.0,150.0,0.0,14.0,5.0,19.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,472.0,168.0,2114.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,2221300.0,1953600.0,,0.0,0.0,1.0,1.0,0.0
2008-06-039,4.7,5259.0,27936.0,18408.0,9432.0,9412.0,20.0,24783.0,2633.0,7799.0,0.0,402.8,,,155.0,72.0,0.0,0.0,3.0,0.0,0.0,3.0,6750000.0,47700000.0,0.0,0.0,0.0,5340.0,371.0,1959.0,709.0,0.0,13.0,4.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,942.0,2056.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,50.0,4.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,6.0,2.0,2.0,3503800.0,3855000.0,,0.0,0.0,1.0,1.0,0.0
2008-06-040,10.36,6215.0,37567.0,25526.0,13123.0,13119.0,4.0,32377.0,2468.0,7463.0,0.0,322.9,,,211.0,48.0,0.0,20.0,3.0,0.0,0.0,3.0,500000.0,0.0,2700000.0,0.0,0.0,9770.0,431.0,3775.0,1052.0,1.0,14.5,3.5,18.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1439.0,2560.0,1030.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0,9.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,11.0,1.0,21.0,5795400.0,6699200.0,,0.0,0.0,1.0,1.0,0.0
